id,name,subunit,unit,num_strokes,radical,difficulty_1,difficulty_2,difficulty_3,topic,attribute_on,attribute_kun
800000001,あ,303000001,203000001,3,,,,,,,
800000002,い,303000001,203000001,2,,,,,,,
800000003,う,303000001,203000001,2,,,,,,,
800000004,え,303000001,203000001,2,,,,,,,
800000005,お,303000001,203000001,3,,,,,,,
800000006,か,303000001,203000001,3,,,,,,,
800000007,き,303000001,203000001,4,,,,,,,
800000008,く,303000001,203000001,1,,,,,,,
800000009,け,303000001,203000001,3,,,,,,,
800000010,こ,303000001,203000001,2,,,,,,,
800000011,さ,303000001,203000001,3,,,,,,,
800000012,し,303000001,203000001,1,,,,,,,
800000013,す,303000001,203000001,2,,,,,,,
800000014,せ,303000001,203000001,3,,,,,,,
800000015,そ,303000001,203000001,1,,,,,,,
800000016,た,303000001,203000001,4,,,,,,,
800000017,ち,303000001,203000001,2,,,,,,,
800000018,つ,303000001,203000001,1,,,,,,,
800000019,て,303000001,203000001,1,,,,,,,
800000020,と,303000001,203000001,2,,,,,,,
800000021,な,303000001,203000001,4,,,,,,,
800000022,に,303000001,203000001,3,,,,,,,
800000023,ぬ,303000001,203000001,2,,,,,,,
800000024,ね,303000001,203000001,2,,,,,,,
800000025,の,303000001,203000001,1,,,,,,,
800000026,は,303000001,203000001,3,,,,,,,
800000027,ひ,303000001,203000001,1,,,,,,,
800000028,ふ,303000001,203000001,4,,,,,,,
800000029,へ,303000001,203000001,1,,,,,,,
800000030,ほ,303000001,203000001,4,,,,,,,
800000031,ま,303000001,203000001,3,,,,,,,
800000032,み,303000001,203000001,2,,,,,,,
800000033,む,303000001,203000001,3,,,,,,,
800000034,め,303000001,203000001,2,,,,,,,
800000035,も,303000001,203000001,3,,,,,,,
800000036,や,303000001,203000001,3,,,,,,,
800000037,ゆ,303000001,203000001,2,,,,,,,
800000038,よ,303000001,203000001,2,,,,,,,
800000039,ら,303000001,203000001,2,,,,,,,
800000040,り,303000001,203000001,2,,,,,,,
800000041,る,303000001,203000001,1,,,,,,,
800000042,れ,303000001,203000001,2,,,,,,,
800000043,ろ,303000001,203000001,1,,,,,,,
800000044,わ,303000001,203000001,2,,,,,,,
800000045,を,303000001,203000001,3,,,,,,,
800000046,きゃ,303000002,203000001,,,,,,,,
800000047,きゅ,303000002,203000001,,,,,,,,
800000048,きょ,303000002,203000001,,,,,,,,
800000049,しゃ,303000002,203000001,,,,,,,,
800000050,しゅ,303000002,203000001,,,,,,,,
800000051,しょ,303000002,203000001,,,,,,,,
800000052,ちゃ,303000002,203000001,,,,,,,,
800000053,ちゅ,303000002,203000001,,,,,,,,
800000054,ちょ,303000002,203000001,,,,,,,,
800000055,にゃ,303000002,203000001,,,,,,,,
800000056,にゅ,303000002,203000001,,,,,,,,
800000057,にょ,303000002,203000001,,,,,,,,
800000058,ひゃ,303000002,203000001,,,,,,,,
800000059,ひゅ,303000002,203000001,,,,,,,,
800000060,ひょ,303000002,203000001,,,,,,,,
800000061,みゃ,303000002,203000001,,,,,,,,
800000062,みゅ,303000002,203000001,,,,,,,,
800000063,みょ,303000002,203000001,,,,,,,,
800000064,りゃ,303000002,203000001,,,,,,,,
800000065,りゅ,303000002,203000001,,,,,,,,
800000066,りょ,303000002,203000001,,,,,,,,
800000067,っ,303000003,203000001,1,,,,,,,
800000068,ん,303000004,203000001,1,,,,,,,
800000069,あ,303000005,203000001,,,,,,,,
800000070,い,303000005,203000001,,,,,,,,
800000071,う,303000005,203000001,,,,,,,,
800000072,え,303000005,203000001,,,,,,,,
800000073,お,303000005,203000001,,,,,,,,
800000074,が,303000006,203000001,5,,,,,,,
800000075,ぎ,303000006,203000001,6,,,,,,,
800000076,ぐ,303000006,203000001,3,,,,,,,
800000077,げ,303000006,203000001,5,,,,,,,
800000078,ご,303000006,203000001,4,,,,,,,
800000079,ざ,303000006,203000001,5,,,,,,,
800000080,じ,303000006,203000001,3,,,,,,,
800000081,ず,303000006,203000001,4,,,,,,,
800000082,ぜ,303000006,203000001,5,,,,,,,
800000083,ぞ,303000006,203000001,3,,,,,,,
800000084,だ,303000006,203000001,6,,,,,,,
800000085,ぢ,303000006,203000001,4,,,,,,,
800000086,づ,303000006,203000001,3,,,,,,,
800000087,で,303000006,203000001,3,,,,,,,
800000088,ど,303000006,203000001,4,,,,,,,
800000089,ば,303000006,203000001,5,,,,,,,
800000090,び,303000006,203000001,3,,,,,,,
800000091,ぶ,303000006,203000001,6,,,,,,,
800000092,べ,303000006,203000001,3,,,,,,,
800000093,ぼ,303000006,203000001,6,,,,,,,
800000094,ぱ,303000007,203000001,4,,,,,,,
800000095,ぴ,303000007,203000001,2,,,,,,,
800000096,ぷ,303000007,203000001,5,,,,,,,
800000097,ぺ,303000007,203000001,2,,,,,,,
800000098,ぽ,303000007,203000001,5,,,,,,,
800000099,ぎゃ,303000008,203000001,,,,,,,,
800000100,ぎゅ,303000008,203000001,,,,,,,,
800000101,ぎょ,303000008,203000001,,,,,,,,
800000102,じゃ,303000008,203000001,,,,,,,,
800000103,じゅ,303000008,203000001,,,,,,,,
800000104,じょ,303000008,203000001,,,,,,,,
800000105,ぢゃ,303000008,203000001,,,,,,,,
800000106,ぢゅ,303000008,203000001,,,,,,,,
800000107,ぢょ,303000008,203000001,,,,,,,,
800000108,びゃ,303000008,203000001,,,,,,,,
800000109,びゅ,303000008,203000001,,,,,,,,
800000110,びょ,303000008,203000001,,,,,,,,
800000111,ぴゃ,303000009,203000001,,,,,,,,
800000112,ぴゅ,303000009,203000001,,,,,,,,
800000113,ぴょ,303000009,203000001,,,,,,,,
800000114,ア,303000001,203000002,2,,,,,,,
800000115,イ,303000001,203000002,2,,,,,,,
800000116,ウ,303000001,203000002,3,,,,,,,
800000117,エ,303000001,203000002,3,,,,,,,
800000118,オ,303000001,203000002,3,,,,,,,
800000119,カ,303000001,203000002,2,,,,,,,
800000120,キ,303000001,203000002,3,,,,,,,
800000121,ク,303000001,203000002,2,,,,,,,
800000122,ケ,303000001,203000002,3,,,,,,,
800000123,コ,303000001,203000002,2,,,,,,,
800000124,サ,303000001,203000002,3,,,,,,,
800000125,シ,303000001,203000002,3,,,,,,,
800000126,ス,303000001,203000002,2,,,,,,,
800000127,セ,303000001,203000002,2,,,,,,,
800000128,ソ,303000001,203000002,2,,,,,,,
800000129,タ,303000001,203000002,3,,,,,,,
800000130,チ,303000001,203000002,3,,,,,,,
800000131,ツ,303000001,203000002,3,,,,,,,
800000132,テ,303000001,203000002,3,,,,,,,
800000133,ト,303000001,203000002,2,,,,,,,
800000134,ナ,303000001,203000002,2,,,,,,,
800000135,ニ,303000001,203000002,2,,,,,,,
800000136,ヌ,303000001,203000002,2,,,,,,,
800000137,ネ,303000001,203000002,4,,,,,,,
800000138,ノ,303000001,203000002,1,,,,,,,
800000139,ハ,303000001,203000002,2,,,,,,,
800000140,ヒ,303000001,203000002,2,,,,,,,
800000141,フ,303000001,203000002,1,,,,,,,
800000142,へ,303000001,203000002,1,,,,,,,
800000143,ホ,303000001,203000002,4,,,,,,,
800000144,マ,303000001,203000002,2,,,,,,,
800000145,ミ,303000001,203000002,3,,,,,,,
800000146,ム,303000001,203000002,2,,,,,,,
800000147,メ,303000001,203000002,2,,,,,,,
800000148,モ,303000001,203000002,3,,,,,,,
800000149,ヤ,303000001,203000002,2,,,,,,,
800000150,ユ,303000001,203000002,2,,,,,,,
800000151,ヨ,303000001,203000002,3,,,,,,,
800000152,ラ,303000001,203000002,2,,,,,,,
800000153,リ,303000001,203000002,2,,,,,,,
800000154,ル,303000001,203000002,2,,,,,,,
800000155,レ,303000001,203000002,1,,,,,,,
800000156,ロ,303000001,203000002,3,,,,,,,
800000157,ワ,303000001,203000002,2,,,,,,,
800000158,ヲ,303000001,203000002,3,,,,,,,
800000159,キャ,303000002,203000002,,,,,,,,
800000160,キュ,303000002,203000002,,,,,,,,
800000161,キョ,303000002,203000002,,,,,,,,
800000162,シャ,303000002,203000002,,,,,,,,
800000163,シュ,303000002,203000002,,,,,,,,
800000164,ショ,303000002,203000002,,,,,,,,
800000165,チャ,303000002,203000002,,,,,,,,
800000166,チュ,303000002,203000002,,,,,,,,
800000167,チョ,303000002,203000002,,,,,,,,
800000168,ニャ,303000002,203000002,,,,,,,,
800000169,ニュ,303000002,203000002,,,,,,,,
800000170,ニョ,303000002,203000002,,,,,,,,
800000171,ヒャ,303000002,203000002,,,,,,,,
800000172,ヒュ,303000002,203000002,,,,,,,,
800000173,ヒョ,303000002,203000002,,,,,,,,
800000174,ミャ,303000002,203000002,,,,,,,,
800000175,ミュ,303000002,203000002,,,,,,,,
800000176,ミョ,303000002,203000002,,,,,,,,
800000177,リャ,303000002,203000002,,,,,,,,
800000178,リュ,303000002,203000002,,,,,,,,
800000179,リョ,303000002,203000002,,,,,,,,
800000180,ッ,303000003,203000002,3,,,,,,,
800000181,ン,303000004,203000002,2,,,,,,,
800000182,ー,303000005,203000002,,,,,,,,
800000183,ー,303000005,203000002,,,,,,,,
800000184,ー,303000005,203000002,,,,,,,,
800000185,ー,303000005,203000002,,,,,,,,
800000186,ー,303000005,203000002,,,,,,,,
800000187,ガ,303000006,203000002,4,,,,,,,
800000188,ギ,303000006,203000002,5,,,,,,,
800000189,グ,303000006,203000002,4,,,,,,,
800000190,ゲ,303000006,203000002,5,,,,,,,
800000191,ゴ,303000006,203000002,4,,,,,,,
800000192,ザ,303000006,203000002,5,,,,,,,
800000193,ジ,303000006,203000002,5,,,,,,,
800000194,ズ,303000006,203000002,4,,,,,,,
800000195,ゼ,303000006,203000002,4,,,,,,,
800000196,ゾ,303000006,203000002,4,,,,,,,
800000197,ダ,303000006,203000002,5,,,,,,,
800000198,ヂ,303000006,203000002,5,,,,,,,
800000199,ヅ,303000006,203000002,5,,,,,,,
800000200,デ,303000006,203000002,5,,,,,,,
800000201,ド,303000006,203000002,4,,,,,,,
800000202,バ,303000006,203000002,4,,,,,,,
800000203,ビ,303000006,203000002,4,,,,,,,
800000204,ブ,303000006,203000002,3,,,,,,,
800000205,ベ,303000006,203000002,3,,,,,,,
800000206,ボ,303000006,203000002,6,,,,,,,
800000207,パ,303000007,203000002,3,,,,,,,
800000208,ピ,303000007,203000002,3,,,,,,,
800000209,プ,303000007,203000002,2,,,,,,,
800000210,ペ,303000007,203000002,2,,,,,,,
800000211,ポ,303000007,203000002,5,,,,,,,
800000212,ギャ,303000008,203000002,,,,,,,,
800000213,ギュ,303000008,203000002,,,,,,,,
800000214,ギョ,303000008,203000002,,,,,,,,
800000215,ジャ,303000008,203000002,,,,,,,,
800000216,ジュ,303000008,203000002,,,,,,,,
800000217,ジョ,303000008,203000002,,,,,,,,
800000218,ヂャ,303000008,203000002,,,,,,,,
800000219,ヂュ,303000008,203000002,,,,,,,,
800000220,ヂョ,303000008,203000002,,,,,,,,
800000221,ビャ,303000008,203000002,,,,,,,,
800000222,ビュ,303000008,203000002,,,,,,,,
800000223,ビョ,303000008,203000002,,,,,,,,
800000224,ピャ,303000009,203000002,,,,,,,,
800000225,ピュ,303000009,203000002,,,,,,,,
800000226,ピョ,303000009,203000002,,,,,,,,
800000227,厳,,203000003,17,030000204,031000006,000000006,031000017,,ゲン・ゴン,きび（しい）・おごそ（か）
800000228,単,,203000003,9,030000204,031000004,000000004,031000015,,タン,-
800000229,巣,,203000003,11,030000204,031000004,000000004,031000017,,ソウ,す
800000230,装,,203000003,12,030000024,031000006,000000006,031000016,,ソウ・ショウ,よそお（い）
800000231,裏,,203000003,13,030000024,031000006,000000006,031000016,,リ,うら
800000232,補,,203000003,12,030000024,031000006,000000006,031000016,,ホ,おぎな（う）
800000233,裁,,203000003,12,030000024,031000006,000000006,031000017,,サイ,さば（く）・た（つ）
800000234,複,,203000003,14,030000024,031000005,000000005,031000016,,フク,-
800000235,製,,203000003,14,030000024,031000005,000000005,031000017,,セイ,-
800000236,衣,,203000003,6,030000024,031000004,000000004,031000016,,イ,ころも
800000237,表,,203000003,8,030000024,031000003,000000003,031000015,,ヒョウ,おもて・あらわ（れる）
800000238,袋,,203000003,11,030000024,,,031000016,,タイ,ふくろ
800000239,被,,203000003,10,030000024,,,031000016,,ヒ,こうむ(る)
800000240,衰,,203000003,10,030000024,,,031000017,,スイ,おとろ(える)
800000241,衷,,203000003,10,030000024,,,031000017,,チュウ,-
800000242,裂,,203000003,12,030000024,,,031000017,,レツ,さ(く)・さ(ける)
800000243,裕,,203000003,12,030000024,,,031000017,,ユウ,-
800000244,裸,,203000003,13,030000024,,,031000017,,ラ,はだか
800000245,褐,,203000003,13,030000024,,,031000017,,カツ,-
800000246,褒,,203000003,15,030000024,,,031000017,,ホウ,ほ(める)
800000247,襟,,203000003,18,030000024,,,031000017,,キン,えり
800000248,襲,,203000003,22,030000024,,,031000017,,シュウ,おそ(う)
800000249,並,,203000003,8,030000042,031000006,000000006,031000016,,ヘイ,なみ・なら（べる）
800000250,不,,203000003,4,030000042,031000004,000000004,031000014,,フ・ブ,-
800000251,世,,203000003,5,030000042,031000003,000000003,031000014,,セイ・セ,よ
800000252,両,,203000003,6,030000042,031000003,000000003,031000015,,リョウ,-
800000253,丁,,203000003,2,030000042,031000003,000000003,031000017,,チョウ,-
800000254,万,,203000003,3,030000042,031000002,000000002,031000013,032000001,バン・マン,よろず
800000255,一,,203000003,1,030000042,031000001,000000001,031000013,032000001,イチ・イツ,ひと（つ）
800000256,三,,203000003,3,030000042,031000001,000000001,031000013,032000001,サン,みっ（つ）
800000257,七,,203000003,2,030000042,031000001,000000001,031000013,032000001,シチ,なな（つ）・なな
800000258,上,,203000003,3,030000042,031000001,000000001,031000013,032000025,ジョウ・ショウ,うえ・うわ・かみ・あ（げる）・のぼ（る）
800000259,下,,203000003,3,030000042,031000001,000000001,031000013,032000025,カ・ゲ,した・くだ（る）・くだ（さる）・さ（がる）・しも・もと・お（りる）
800000260,与,,203000003,3,030000042,,,031000015,032000009,ヨ,あた(える)
800000261,且,,203000003,5,030000042,,,031000017,,ショウ,かつ
800000262,丘,,203000003,5,030000042,,,031000017,,キュウ,おか
800000263,丙,,203000003,5,030000042,,,031000017,,ヘイ,-
800000264,翌,,203000003,11,030000082,031000006,000000006,031000016,,ヨク,-
800000265,習,,203000003,11,030000082,031000003,000000003,031000014,032000009,シュウ,なら（う）
800000266,羽,,203000003,6,030000082,031000002,000000002,031000016,,ウ,は・はね
800000267,翁,,203000003,10,030000082,,,031000017,,オウ,おきな
800000268,翻,,203000003,18,030000082,,,031000017,,ホン,ひるが(える)・ひるが(えす)
800000269,翼,,203000003,17,030000082,,,031000017,,ヨク,つばさ
800000270,雪,,203000003,11,030000044,031000002,000000002,031000014,032000005,セツ,ゆき
800000271,電,,203000003,13,030000044,031000002,000000002,031000013,032000004,デン,-
800000272,雲,,203000003,12,030000044,031000002,000000002,031000015,,ウン,くも
800000273,雨,,203000003,8,030000044,031000001,000000001,031000013,032000005,ウ,あめ・あま
800000274,零,,203000003,13,030000044,,,031000016,,レイ,ぜろ・こぼ（れる）
800000275,震,,203000003,15,030000044,,,031000016,,シン,ふる(える)
800000276,雰,,203000003,12,030000044,,,031000017,,フン,-
800000277,雷,,203000003,13,030000044,,,031000017,,ライ,かみなり
800000278,需,,203000003,14,030000044,,,031000017,,ジュ,-
800000279,霜,,203000003,17,030000044,,,031000017,,ソウ,しも
800000280,霧,,203000003,19,030000044,,,031000017,,ム,きり
800000281,露,,203000003,21,030000044,,,031000017,,ロ、ロウ,つゆ
800000282,興,,203000003,16,030000103,031000005,000000005,031000017,,コウ・キョウ,おこ（す）
800000283,黄,,203000003,11,,031000002,000000002,031000014,032000006,コウ・オウ,き
800000284,乱,,203000003,7,030000074,031000006,000000006,031000016,,ラン,みだ（れる）
800000285,乳,,203000003,8,030000074,031000006,000000006,031000016,,ニュウ,ちち
800000286,九,,203000003,2,030000074,031000001,000000001,031000013,032000001,キュウ・ク,ここの（つ）
800000287,乾,,203000003,11,030000074,,,031000016,,カン,かわ(く)・かわ(かす)
800000288,乙,,203000003,1,030000074,,,031000017,,オツ・イツ,-
800000289,音,,203000003,9,030000124,031000001,000000001,031000014,,オン・イン,おと
800000290,韻,,203000003,19,030000124,,,031000017,,イン,-
800000291,響,,203000003,20,030000124,,,031000017,,キョウ,ひび(く)
800000292,灰,,203000003,6,030000020,031000006,000000006,031000016,,カイ,はい
800000293,熟,,203000003,15,030000020,031000006,000000006,031000017,,ジュク,う（れる）
800000294,営,,203000003,12,030000020,031000005,000000005,031000016,,エイ,いとな（む）
800000295,燃,,203000003,16,030000020,031000005,000000005,031000016,,ネン,も（える）
800000296,災,,203000003,7,030000020,031000005,000000005,031000017,,サイ,わざわい
800000297,然,,203000003,12,030000020,031000004,000000004,031000015,,ゼン・ネン,-
800000298,熱,,203000003,15,030000020,031000004,000000004,031000015,,ネツ,あつ（い）
800000299,灯,,203000003,6,030000020,031000004,000000004,031000016,,トウ,あか（り）
800000300,無,,203000003,12,030000020,031000004,000000004,031000016,,ム・ブ,な（し）・な（い）
800000301,照,,203000003,13,030000020,031000004,000000004,031000016,,ショウ,て（らす）・て（る）
800000302,焼,,203000003,12,030000020,031000004,000000004,031000016,,ショウ,や（く）・や（ける）
800000303,熊,,203000003,14,030000020,031000004,000000004,,,-,くま
800000304,炭,,203000003,9,030000020,031000003,000000003,031000016,,タン,すみ
800000305,点,,203000003,9,030000020,031000002,000000002,031000015,,テン,つ(ける)・とも(す)
800000306,火,,203000003,4,030000020,031000001,000000001,031000013,032000002,カ,ひ・ほ
800000307,煙,,203000003,13,030000020,,,031000015,,エン,けむり
800000308,燥,,203000003,16,030000020,,,031000016,,ソウ,-
800000309,爆,,203000003,19,030000020,,,031000016,,バク,-
800000310,炉,,203000003,8,030000020,,,031000017,,ロ,いろり
800000311,炊,,203000003,8,030000020,,,031000017,,スイ,た・く
800000312,炎,,203000003,8,030000020,,,031000017,,エン,ほのお
800000313,烈,,203000003,10,030000020,,,031000017,,レツ,はげ(しい)
800000314,焦,,203000003,12,030000020,,,031000017,,ショウ,こ(げる)・こ(がす)・こ(がれる)・あせ(る)
800000315,煩,,203000003,13,030000020,,,031000017,,ハン・ボン,わずら(う)・わずら(わす)
800000316,煮,,203000003,12,030000020,,,031000017,,シャ,に(る)・に(える)
800000317,為,,203000003,9,030000020,,,031000017,,イ,ため・な(る)・な(す)
800000318,私,,203000003,7,030000023,031000006,000000006,031000013,032000003,シ,わたし・わたくし
800000319,穀,,203000003,14,030000023,031000006,000000006,031000017,,コク,-
800000320,程,,203000003,12,030000023,031000005,000000005,031000015,,テイ,ほど
800000321,移,,203000003,11,030000023,031000005,000000005,031000016,,イ,うつ（す）・うつ（る）
800000322,税,,203000003,12,030000023,031000005,000000005,031000016,,ゼイ,-
800000323,種,,203000003,14,030000023,031000004,000000004,031000015,,シュ,たね
800000324,積,,203000003,16,030000023,031000004,000000004,031000015,,セキ,つ（もる）・つ（む）
800000325,秒,,203000003,9,030000023,031000003,000000003,031000016,,ビョウ,-
800000326,秋,,203000003,9,030000023,031000002,000000002,031000014,032000020,シュウ,あき
800000327,科,,203000003,9,030000023,031000002,000000002,031000015,,カ,-
800000328,秀,,203000003,7,030000023,,,031000017,,シュウ,ひで
800000329,租,,203000003,10,030000023,,,031000017,,ソ,-
800000330,秩,,203000003,10,030000023,,,031000017,,チツ,-
800000331,称,,203000003,10,030000023,,,031000017,,ショウ,たた(える)
800000332,稚,,203000003,13,030000023,,,031000017,,チ,いとけな(い)
800000333,稲,,203000003,14,030000023,,,031000017,,トウ,いね・いな
800000334,稼,,203000003,15,030000023,,,031000017,,カ,かせ(ぐ)
800000335,稿,,203000003,15,030000023,,,031000017,,コウ,-
800000336,穂,,203000003,15,030000023,,,031000017,,スイ,ほ
800000337,穏,,203000003,16,030000023,,,031000017,,オン,おだ(やか)
800000338,穫,,203000003,18,030000023,,,031000017,,カク,か(る)
800000339,貴,,203000003,12,030000013,031000006,000000006,031000017,,キ,とうと（い）・たっと（い）
800000340,賃,,203000003,13,030000013,031000006,000000006,031000017,,チン,-
800000341,貸,,203000003,12,030000013,031000005,000000005,031000014,032000009,タイ,か（す）
800000342,質,,203000003,15,030000013,031000005,000000005,031000014,,シツ・シチ,-
800000343,財,,203000003,10,030000013,031000005,000000005,031000015,,ザイ・サイ,-
800000344,貧,,203000003,11,030000013,031000005,000000005,031000015,,ヒン・ビン,まず（しい）
800000345,責,,203000003,11,030000013,031000005,000000005,031000015,,セキ,せ（める）
800000346,費,,203000003,12,030000013,031000005,000000005,031000015,,ヒ,つい（やす）
800000347,資,,203000003,13,030000013,031000005,000000005,031000015,,シ,-
800000348,賛,,203000003,15,030000013,031000005,000000005,031000015,,サン,-
800000349,貯,,203000003,12,030000013,031000005,000000005,031000016,,チョ,た（める）
800000350,貿,,203000003,12,030000013,031000005,000000005,031000016,,ボウ,-
800000351,賞,,203000003,15,030000013,031000005,000000005,031000016,,ショウ,-
800000352,賀,,203000003,12,030000013,031000004,000000004,031000017,,ガ,-
800000353,貨,,203000003,11,030000013,031000004,000000004,031000016,,カ,-
800000354,負,,203000003,9,030000013,031000003,000000003,031000015,,フ,ま（ける）
800000355,買,,203000003,12,030000013,031000002,000000002,031000013,032000009,バイ,か（う）
800000356,売,,203000003,7,030000013,031000002,000000002,031000014,032000009,バイ,う（る）・う（れる）
800000357,貝,,203000003,7,030000013,031000001,000000001,031000016,,バイ,かい
800000358,販,,203000003,11,030000013,,,031000016,,ハン,-
800000359,賢,,203000003,16,030000013,,,031000016,,ケン,かしこ(い)
800000360,贈,,203000003,18,030000013,,,031000016,,ゾウ・ソウ,おく(る)
800000361,貞,,203000003,9,030000013,,,031000017,,テイ,-
800000362,貢,,203000003,10,030000013,,,031000017,,コウ、ク,みつ(ぐ)
800000363,貫,,203000003,11,030000013,,,031000017,,カン,つらぬ(く)
800000364,賄,,203000003,13,030000013,,,031000017,,ワイ,まかな(う)
800000365,賊,,203000003,13,030000013,,,031000017,,ゾク,-
800000366,賓,,203000003,15,030000013,,,031000017,,ヒン,-
800000367,賜,,203000003,15,030000013,,,031000017,,シ,たまわ(る)
800000368,賠,,203000003,15,030000013,,,031000017,,バイ,-
800000369,賦,,203000003,15,030000013,,,031000017,,フ,-
800000370,購,,203000003,17,030000013,,,031000017,,コウ,-
800000371,解,,203000003,13,030000123,031000005,000000005,031000015,,カイ・ゲ,と（く）
800000372,角,,203000003,7,030000123,031000002,000000002,031000015,,カク,かど・つの
800000373,触,,203000003,13,030000123,,,031000016,,ショク,ふ(れる)
800000374,革,,203000003,8,030000152,031000006,000000006,031000016,,カク,かわ・あらた（まる）
800000375,靴,,203000003,13,030000152,,,031000015,,カ,くつ
800000376,瓶,,203000003,11,030000136,,,031000016,,ビン,-
800000377,干,,203000003,3,030000087,031000006,000000006,031000016,,カン,ほ（す）・ひ（る）
800000378,幹,,203000003,13,030000087,031000005,000000005,031000017,,カン,みき
800000379,平,,203000003,5,030000087,031000003,000000003,031000015,,ヘイ・ビョウ,たいら
800000380,幸,,203000003,8,030000087,031000003,000000003,031000015,,コウ,しあわ（せ）・さいわ（い）
800000381,年,,203000003,6,030000087,031000001,000000001,031000013,032000002,ネン,とし
800000382,甘,,203000003,5,030000137,,,031000016,,カン,あま(い)・あま(やかす)
800000383,甚,,203000003,9,030000137,,,031000017,,ジン,はなは(だ)
800000384,缶,,203000003,6,030000141,,,031000016,,カン,-
800000385,鬼,,203000003,10,030000108,,,031000017,,キ,おに
800000386,魂,,203000003,14,030000108,,,031000017,,コン,たましい・たま
800000387,魅,,203000003,15,030000108,,,031000017,,ミ,-
800000388,魔,,203000003,21,030000108,,,031000017,,マ,-
800000389,張,,203000003,11,030000049,031000005,000000005,031000017,,チョウ,は（る）
800000390,強,,203000003,11,030000049,031000002,000000002,031000014,032000013,キョウ・ゴウ,つよ（い）・し（いる）
800000391,弱,,203000003,10,030000049,031000002,000000002,031000014,032000013,ジャク,よわ（い）
800000392,弟,,203000003,7,030000049,031000002,000000002,031000014,032000019,ダイ,おとうと
800000393,引,,203000003,4,030000049,031000002,000000002,031000014,032000009,イン,ひ（く）
800000394,弓,,203000003,3,030000049,031000002,000000002,031000017,,キュウ,ゆみ
800000395,弔,,203000003,4,030000049,,,031000017,,チョウ,とむら(う)
800000396,弦,,203000003,8,030000049,,,031000017,,ゲン,つる
800000397,弧,,203000003,9,030000049,,,031000017,,コ,-
800000398,弾,,203000003,12,030000049,,,031000017,,ダン,ひ(く)・たま
800000399,特,,203000003,10,030000078,031000004,000000004,031000014,032000013,トク,-
800000400,牧,,203000003,8,030000078,031000004,000000004,031000017,,ボク,まき
800000401,物,,203000003,8,030000078,031000003,000000003,031000014,032000024,ブツ,もの
800000402,牛,,203000003,4,030000078,031000002,000000002,031000013,032000012,ギュウ,うし
800000403,牲,,203000003,9,030000078,,,031000017,,セイ,-
800000404,犠,,203000003,20,030000078,,,031000017,,ギ,-
800000405,魚,,203000003,11,030000125,031000002,000000002,031000014,,ギョ,さかな
800000406,鮮,,203000003,17,030000125,,,031000017,,セン,あざ(やか)
800000407,鯨,,203000003,19,030000125,,,031000017,,ゲイ,くじら
800000408,班,,203000003,10,030000037,031000006,000000006,031000017,,ハン,-
800000409,現,,203000003,11,030000037,031000005,000000005,031000015,,ゲン,あらわ（れる）
800000410,球,,203000003,11,030000037,031000003,000000003,031000015,,キュウ,たま
800000411,理,,203000003,11,030000037,031000002,000000002,031000014,,リ,ことわり
800000412,王,,203000003,4,030000037,031000001,000000001,031000014,,オウ,-
800000413,玉,,203000003,5,030000037,031000001,000000001,031000016,,ギョク,たま
800000414,珍,,203000003,10,030000037,,,031000016,,チン,めずら(しい)
800000415,珠,,203000003,10,030000037,,,031000017,,シュ,たま
800000416,琴,,203000003,12,030000037,,,031000017,,キン,こと
800000417,環,,203000003,17,030000037,,,031000017,,カン,わ
800000418,幕,,203000003,13,030000034,031000006,000000006,031000017,,マク・バク,-
800000419,師,,203000003,10,030000034,031000005,000000005,031000015,,シ,-
800000420,常,,203000003,11,030000034,031000005,000000005,031000015,,ジョウ,つね・とこ
800000421,布,,203000003,5,030000034,031000005,000000005,031000016,,フ,ぬの
800000422,席,,203000003,10,030000034,031000004,000000004,031000015,,セキ,-
800000423,希,,203000003,7,030000034,031000004,000000004,031000016,,キ,-
800000424,帯,,203000003,10,030000034,031000004,000000004,031000016,,タイ,おび
800000425,帳,,203000003,11,030000034,031000003,000000003,031000017,,チョウ,-
800000426,市,,203000003,5,030000034,031000002,000000002,031000014,032000011,シ,いち
800000427,帰,,203000003,10,030000034,031000002,000000002,031000014,032000009,キ,かえ（る）
800000428,帽,,203000003,12,030000034,,,031000016,,ボウ,-
800000429,幅,,203000003,12,030000034,,,031000016,,フク,はば
800000430,帆,,203000003,6,030000034,,,031000017,,ハン,ほ
800000431,帝,,203000003,9,030000034,,,031000017,,テイ,みかど
800000432,帥,,203000003,9,030000034,,,031000017,,スイ,-
800000433,幣,,203000003,15,030000034,,,031000017,,ヘイ,ぜに・ぬさ
800000434,断,,203000003,11,030000089,031000005,000000005,031000015,,ダン,ことわ（る）
800000435,新,,203000003,13,030000089,031000002,000000002,031000013,032000016,シン,あたら（しい）・あら（た）
800000436,斤,,203000003,4,030000089,,,031000017,,キン,-
800000437,斥,,203000003,5,030000089,,,031000017,,セキ,しりぞ(ける)
800000438,針,,203000003,10,030000017,031000006,000000006,031000016,,シン,はり
800000439,銭,,203000003,14,030000017,031000006,000000006,031000017,,セン,ぜに
800000440,鋼,,203000003,16,030000017,031000006,000000006,031000017,,コウ,はがね
800000441,鉱,,203000003,13,030000017,031000005,000000005,031000016,,コウ,-
800000442,銅,,203000003,14,030000017,031000005,000000005,031000016,,ドウ,-
800000443,録,,203000003,16,030000017,031000004,000000004,031000016,,ロク,-
